datetime_utc,geo_id,geo_name,value
2024-07-31T22:00:00Z,3,España,117.02
2024-07-31T23:00:00Z,3,España,113.14
2024-08-01T00:00:00Z,3,España,112.38
2024-08-01T01:00:00Z,3,España,112.64
2024-08-01T02:00:00Z,3,España,112.58
2024-08-01T03:00:00Z,3,España,112.88
2024-08-01T04:00:00Z,3,España,116.84
2024-08-01T05:00:00Z,3,España,120.72
2024-08-01T06:00:00Z,3,España,116.84
2024-08-01T07:00:00Z,3,España,112.82
2024-08-01T08:00:00Z,3,España,111.92
2024-08-01T09:00:00Z,3,España,98.0
2024-08-01T10:00:00Z,3,España,92.98
2024-08-01T11:00:00Z,3,España,92.79
2024-08-01T12:00:00Z,3,España,88.99
2024-08-01T13:00:00Z,3,España,83.0
2024-08-01T14:00:00Z,3,España,81.8
2024-08-01T15:00:00Z,3,España,81.8
2024-08-01T16:00:00Z,3,España,94.37
2024-08-01T17:00:00Z,3,España,109.2
2024-08-01T18:00:00Z,3,España,117.6
2024-08-01T19:00:00Z,3,España,132.66
2024-08-01T20:00:00Z,3,España,125.5
2024-08-01T21:00:00Z,3,España,117.14
2024-08-01T22:00:00Z,3,España,113.84
2024-08-01T23:00:00Z,3,España,114.24
2024-08-02T00:00:00Z,3,España,111.64
2024-08-02T01:00:00Z,3,España,112.64
2024-08-02T02:00:00Z,3,España,111.64
2024-08-02T03:00:00Z,3,España,111.64
2024-08-02T04:00:00Z,3,España,112.64
2024-08-02T05:00:00Z,3,España,114.0
2024-08-02T06:00:00Z,3,España,109.92
2024-08-02T07:00:00Z,3,España,104.42
2024-08-02T08:00:00Z,3,España,75.59
2024-08-02T09:00:00Z,3,España,65.16
2024-08-02T10:00:00Z,3,España,69.83
2024-08-02T11:00:00Z,3,España,60.0
2024-08-02T12:00:00Z,3,España,58.1
2024-08-02T13:00:00Z,3,España,52.43
2024-08-02T14:00:00Z,3,España,49.95
2024-08-02T15:00:00Z,3,España,58.77
2024-08-02T16:00:00Z,3,España,65.0
2024-08-02T17:00:00Z,3,España,88.0
2024-08-02T18:00:00Z,3,España,114.0
2024-08-02T19:00:00Z,3,España,128.53
2024-08-02T20:00:00Z,3,España,126.63
2024-08-02T21:00:00Z,3,España,115.36
2024-08-02T22:00:00Z,3,España,119.34
2024-08-02T23:00:00Z,3,España,116.1
2024-08-03T00:00:00Z,3,España,113.85
2024-08-03T01:00:00Z,3,España,113.85
2024-08-03T02:00:00Z,3,España,112.37
2024-08-03T03:00:00Z,3,España,112.67
2024-08-03T04:00:00Z,3,España,114.3
2024-08-03T05:00:00Z,3,España,115.65
2024-08-03T06:00:00Z,3,España,103.02
2024-08-03T07:00:00Z,3,España,68.3
2024-08-03T08:00:00Z,3,España,32.44
2024-08-03T09:00:00Z,3,España,20.36
2024-08-03T10:00:00Z,3,España,14.66
2024-08-03T11:00:00Z,3,España,6.41
2024-08-03T12:00:00Z,3,España,5.0
2024-08-03T13:00:00Z,3,España,10.07
2024-08-03T14:00:00Z,3,España,10.2
2024-08-03T15:00:00Z,3,España,20.0
2024-08-03T16:00:00Z,3,España,58.75
2024-08-03T17:00:00Z,3,España,80.0
2024-08-03T18:00:00Z,3,España,121.49
2024-08-03T19:00:00Z,3,España,136.53
2024-08-03T20:00:00Z,3,España,131.49
2024-08-03T21:00:00Z,3,España,126.63
2024-08-03T22:00:00Z,3,España,115.34
2024-08-03T23:00:00Z,3,España,112.82
2024-08-04T00:00:00Z,3,España,106.0
2024-08-04T01:00:00Z,3,España,111.47
2024-08-04T02:00:00Z,3,España,111.92
2024-08-04T03:00:00Z,3,España,113.27
2024-08-04T04:00:00Z,3,España,113.72
2024-08-04T05:00:00Z,3,España,113.53
2024-08-04T06:00:00Z,3,España,97.89
2024-08-04T07:00:00Z,3,España,68.1
2024-08-04T08:00:00Z,3,España,15.0
2024-08-04T09:00:00Z,3,España,2.05
2024-08-04T10:00:00Z,3,España,0.44
2024-08-04T11:00:00Z,3,España,4.55
2024-08-04T12:00:00Z,3,España,10.0
2024-08-04T13:00:00Z,3,España,2.0
2024-08-04T14:00:00Z,3,España,1.45
2024-08-04T15:00:00Z,3,España,22.05
2024-08-04T16:00:00Z,3,España,63.37
2024-08-04T17:00:00Z,3,España,82.97
2024-08-04T18:00:00Z,3,España,123.44
2024-08-04T19:00:00Z,3,España,142.76
2024-08-04T20:00:00Z,3,España,144.24
2024-08-04T21:00:00Z,3,España,133.06
2024-08-04T22:00:00Z,3,España,119.96
2024-08-04T23:00:00Z,3,España,116.42
2024-08-05T00:00:00Z,3,España,114.17
2024-08-05T01:00:00Z,3,España,115.97
2024-08-05T02:00:00Z,3,España,115.97
2024-08-05T03:00:00Z,3,España,118.04
2024-08-05T04:00:00Z,3,España,121.28
2024-08-05T05:00:00Z,3,España,126.1
2024-08-05T06:00:00Z,3,España,123.0
2024-08-05T07:00:00Z,3,España,117.23
2024-08-05T08:00:00Z,3,España,114.17
2024-08-05T09:00:00Z,3,España,88.62
2024-08-05T10:00:00Z,3,España,83.01
2024-08-05T11:00:00Z,3,España,82.59
2024-08-05T12:00:00Z,3,España,82.1
2024-08-05T13:00:00Z,3,España,81.58
2024-08-05T14:00:00Z,3,España,81.45
2024-08-05T15:00:00Z,3,España,81.97
2024-08-05T16:00:00Z,3,España,86.69
2024-08-05T17:00:00Z,3,España,118.85
2024-08-05T18:00:00Z,3,España,129.38
2024-08-05T19:00:00Z,3,España,150.89
2024-08-05T20:00:00Z,3,España,140.0
2024-08-05T21:00:00Z,3,España,126.34
2024-08-05T22:00:00Z,3,España,114.76
2024-08-05T23:00:00Z,3,España,109.86
2024-08-06T00:00:00Z,3,España,100.0
2024-08-06T01:00:00Z,3,España,110.56
2024-08-06T02:00:00Z,3,España,110.09
2024-08-06T03:00:00Z,3,España,113.32
2024-08-06T04:00:00Z,3,España,119.69
2024-08-06T05:00:00Z,3,España,130.0
2024-08-06T06:00:00Z,3,España,120.3
2024-08-06T07:00:00Z,3,España,110.56
2024-08-06T08:00:00Z,3,España,102.73
2024-08-06T09:00:00Z,3,España,90.0
2024-08-06T10:00:00Z,3,España,83.78
2024-08-06T11:00:00Z,3,España,83.4
2024-08-06T12:00:00Z,3,España,83.18
2024-08-06T13:00:00Z,3,España,82.44
2024-08-06T14:00:00Z,3,España,82.31
2024-08-06T15:00:00Z,3,España,83.18
2024-08-06T16:00:00Z,3,España,90.4
2024-08-06T17:00:00Z,3,España,113.32
2024-08-06T18:00:00Z,3,España,123.21
2024-08-06T19:00:00Z,3,España,132.34
2024-08-06T20:00:00Z,3,España,126.1
2024-08-06T21:00:00Z,3,España,117.86
2024-08-06T22:00:00Z,3,España,107.22
2024-08-06T23:00:00Z,3,España,107.22
2024-08-07T00:00:00Z,3,España,107.21
2024-08-07T01:00:00Z,3,España,107.21
2024-08-07T02:00:00Z,3,España,95.0
2024-08-07T03:00:00Z,3,España,102.44
2024-08-07T04:00:00Z,3,España,105.0
2024-08-07T05:00:00Z,3,España,115.1
2024-08-07T06:00:00Z,3,España,102.44
2024-08-07T07:00:00Z,3,España,87.97
2024-08-07T08:00:00Z,3,España,78.7
2024-08-07T09:00:00Z,3,España,79.6
2024-08-07T10:00:00Z,3,España,81.1
2024-08-07T11:00:00Z,3,España,82.0
2024-08-07T12:00:00Z,3,España,82.49
2024-08-07T13:00:00Z,3,España,79.6
2024-08-07T14:00:00Z,3,España,79.6
2024-08-07T15:00:00Z,3,España,82.0
2024-08-07T16:00:00Z,3,España,84.23
2024-08-07T17:00:00Z,3,España,89.0
2024-08-07T18:00:00Z,3,España,116.2
2024-08-07T19:00:00Z,3,España,128.9
2024-08-07T20:00:00Z,3,España,122.42
2024-08-07T21:00:00Z,3,España,115.58
2024-08-07T22:00:00Z,3,España,107.75
2024-08-07T23:00:00Z,3,España,103.79
2024-08-08T00:00:00Z,3,España,98.38
2024-08-08T01:00:00Z,3,España,101.81
2024-08-08T02:00:00Z,3,España,101.81
2024-08-08T03:00:00Z,3,España,101.93
2024-08-08T04:00:00Z,3,España,107.75
2024-08-08T05:00:00Z,3,España,115.1
2024-08-08T06:00:00Z,3,España,107.82
2024-08-08T07:00:00Z,3,España,109.1
2024-08-08T08:00:00Z,3,España,89.0
2024-08-08T09:00:00Z,3,España,83.1
2024-08-08T10:00:00Z,3,España,83.0
2024-08-08T11:00:00Z,3,España,83.0
2024-08-08T12:00:00Z,3,España,83.0
2024-08-08T13:00:00Z,3,España,82.0
2024-08-08T14:00:00Z,3,España,82.0
2024-08-08T15:00:00Z,3,España,87.19
2024-08-08T16:00:00Z,3,España,96.5
2024-08-08T17:00:00Z,3,España,110.5
2024-08-08T18:00:00Z,3,España,115.5
2024-08-08T19:00:00Z,3,España,140.01
2024-08-08T20:00:00Z,3,España,126.48
2024-08-08T21:00:00Z,3,España,111.95
2024-08-08T22:00:00Z,3,España,118.06
2024-08-08T23:00:00Z,3,España,116.92
2024-08-09T00:00:00Z,3,España,111.7
2024-08-09T01:00:00Z,3,España,117.1
2024-08-09T02:00:00Z,3,España,112.32
2024-08-09T03:00:00Z,3,España,110.46
2024-08-09T04:00:00Z,3,España,116.92
