datetime_utc,geo_id,geo_name,value
2024-02-29T23:00:00Z,3,España,2.17
2024-03-01T00:00:00Z,3,España,0.5
2024-03-01T01:00:00Z,3,España,0.2
2024-03-01T02:00:00Z,3,España,0.1
2024-03-01T03:00:00Z,3,España,0.01
2024-03-01T04:00:00Z,3,España,0.5
2024-03-01T05:00:00Z,3,España,3.0
2024-03-01T06:00:00Z,3,España,3.25
2024-03-01T07:00:00Z,3,España,3.25
2024-03-01T08:00:00Z,3,España,3.2
2024-03-01T09:00:00Z,3,España,0.0
2024-03-01T10:00:00Z,3,España,0.0
2024-03-01T11:00:00Z,3,España,0.0
2024-03-01T12:00:00Z,3,España,0.0
2024-03-01T13:00:00Z,3,España,0.0
2024-03-01T14:00:00Z,3,España,0.0
2024-03-01T15:00:00Z,3,España,0.0
2024-03-01T16:00:00Z,3,España,0.84
2024-03-01T17:00:00Z,3,España,3.25
2024-03-01T18:00:00Z,3,España,5.68
2024-03-01T19:00:00Z,3,España,10.1
2024-03-01T20:00:00Z,3,España,6.48
2024-03-01T21:00:00Z,3,España,5.0
2024-03-01T22:00:00Z,3,España,3.8
2024-03-01T23:00:00Z,3,España,3.2
2024-03-02T00:00:00Z,3,España,2.0
2024-03-02T01:00:00Z,3,España,0.5
2024-03-02T02:00:00Z,3,España,0.01
2024-03-02T03:00:00Z,3,España,0.01
2024-03-02T04:00:00Z,3,España,0.0
2024-03-02T05:00:00Z,3,España,0.1
2024-03-02T06:00:00Z,3,España,2.1
2024-03-02T07:00:00Z,3,España,2.17
2024-03-02T08:00:00Z,3,España,2.05
2024-03-02T09:00:00Z,3,España,1.68
2024-03-02T10:00:00Z,3,España,0.01
2024-03-02T11:00:00Z,3,España,0.0
2024-03-02T12:00:00Z,3,España,0.01
2024-03-02T13:00:00Z,3,España,0.01
2024-03-02T14:00:00Z,3,España,0.01
2024-03-02T15:00:00Z,3,España,1.02
2024-03-02T16:00:00Z,3,España,2.1
2024-03-02T17:00:00Z,3,España,3.2
2024-03-02T18:00:00Z,3,España,8.12
2024-03-02T19:00:00Z,3,España,31.25
2024-03-02T20:00:00Z,3,España,30.6
2024-03-02T21:00:00Z,3,España,5.6
2024-03-02T22:00:00Z,3,España,4.2
2024-03-02T23:00:00Z,3,España,1.8
2024-03-03T00:00:00Z,3,España,0.1
2024-03-03T01:00:00Z,3,España,0.0
2024-03-03T02:00:00Z,3,España,0.0
2024-03-03T03:00:00Z,3,España,0.0
2024-03-03T04:00:00Z,3,España,0.0
2024-03-03T05:00:00Z,3,España,0.01
2024-03-03T06:00:00Z,3,España,0.19
2024-03-03T07:00:00Z,3,España,0.0
2024-03-03T08:00:00Z,3,España,0.0
2024-03-03T09:00:00Z,3,España,0.0
2024-03-03T10:00:00Z,3,España,0.0
2024-03-03T11:00:00Z,3,España,0.0
2024-03-03T12:00:00Z,3,España,0.0
2024-03-03T13:00:00Z,3,España,0.0
2024-03-03T14:00:00Z,3,España,0.0
2024-03-03T15:00:00Z,3,España,0.0
2024-03-03T16:00:00Z,3,España,0.0
2024-03-03T17:00:00Z,3,España,2.06
2024-03-03T18:00:00Z,3,España,7.98
2024-03-03T19:00:00Z,3,España,29.6
2024-03-03T20:00:00Z,3,España,30.6
2024-03-03T21:00:00Z,3,España,14.0
2024-03-03T22:00:00Z,3,España,4.6
2024-03-03T23:00:00Z,3,España,6.0
2024-03-04T00:00:00Z,3,España,3.2
2024-03-04T01:00:00Z,3,España,3.2
2024-03-04T02:00:00Z,3,España,3.2
2024-03-04T03:00:00Z,3,España,3.19
2024-03-04T04:00:00Z,3,España,3.2
2024-03-04T05:00:00Z,3,España,3.2
2024-03-04T06:00:00Z,3,España,20.0
2024-03-04T07:00:00Z,3,España,25.0
2024-03-04T08:00:00Z,3,España,15.0
2024-03-04T09:00:00Z,3,España,7.6
2024-03-04T10:00:00Z,3,España,3.2
