datetime_utc,geo_id,geo_name,value
2023-12-31T23:00:00Z,3,España,63.33
2024-01-01T00:00:00Z,3,España,50.09
2024-01-01T01:00:00Z,3,España,47.5
2024-01-01T02:00:00Z,3,España,43.5
2024-01-01T03:00:00Z,3,España,42.5
2024-01-01T04:00:00Z,3,España,42.09
2024-01-01T05:00:00Z,3,España,42.5
2024-01-01T06:00:00Z,3,España,42.59
2024-01-01T07:00:00Z,3,España,43.37
2024-01-01T08:00:00Z,3,España,42.29
2024-01-01T09:00:00Z,3,España,25.0
2024-01-01T10:00:00Z,3,España,3.9
2024-01-01T11:00:00Z,3,España,3.2
2024-01-01T12:00:00Z,3,España,2.06
2024-01-01T13:00:00Z,3,España,1.73
2024-01-01T14:00:00Z,3,España,5.72
2024-01-01T15:00:00Z,3,España,18.49
2024-01-01T16:00:00Z,3,España,37.0
2024-01-01T17:00:00Z,3,España,47.5
2024-01-01T18:00:00Z,3,España,54.97
2024-01-01T19:00:00Z,3,España,60.9
2024-01-01T20:00:00Z,3,España,60.0
2024-01-01T21:00:00Z,3,España,47.5
2024-01-01T22:00:00Z,3,España,42.09
2024-01-01T23:00:00Z,3,España,37.8
2024-01-02T00:00:00Z,3,España,25.0
2024-01-02T01:00:00Z,3,España,3.99
2024-01-02T02:00:00Z,3,España,14.0
2024-01-02T03:00:00Z,3,España,10.0
2024-01-02T04:00:00Z,3,España,14.54
2024-01-02T05:00:00Z,3,España,36.29
2024-01-02T06:00:00Z,3,España,44.7
2024-01-02T07:00:00Z,3,España,53.78
2024-01-02T08:00:00Z,3,España,54.23
2024-01-02T09:00:00Z,3,España,50.0
2024-01-02T10:00:00Z,3,España,52.2
2024-01-02T11:00:00Z,3,España,45.0
2024-01-02T12:00:00Z,3,España,43.0
2024-01-02T13:00:00Z,3,España,43.0
2024-01-02T14:00:00Z,3,España,40.99
2024-01-02T15:00:00Z,3,España,43.66
2024-01-02T16:00:00Z,3,España,52.2
2024-01-02T17:00:00Z,3,España,57.77
2024-01-02T18:00:00Z,3,España,62.45
2024-01-02T19:00:00Z,3,España,58.0
2024-01-02T20:00:00Z,3,España,52.83
2024-01-02T21:00:00Z,3,España,46.26
2024-01-02T22:00:00Z,3,España,40.1
2024-01-02T23:00:00Z,3,España,6.8
2024-01-03T00:00:00Z,3,España,3.2
2024-01-03T01:00:00Z,3,España,3.2
2024-01-03T02:00:00Z,3,España,3.2
2024-01-03T03:00:00Z,3,España,3.2
2024-01-03T04:00:00Z,3,España,2.21
2024-01-03T05:00:00Z,3,España,4.78
