datetime_utc,geo_id,geo_name,value
2024-04-30T22:00:00Z,3,España,35.01
2024-04-30T23:00:00Z,3,España,34.99
2024-05-01T00:00:00Z,3,España,21.07
2024-05-01T01:00:00Z,3,España,19.77
2024-05-01T02:00:00Z,3,España,17.83
2024-05-01T03:00:00Z,3,España,17.83
2024-05-01T04:00:00Z,3,España,18.97
2024-05-01T05:00:00Z,3,España,17.83
2024-05-01T06:00:00Z,3,España,8.0
2024-05-01T07:00:00Z,3,España,3.0
2024-05-01T08:00:00Z,3,España,-0.01
2024-05-01T09:00:00Z,3,España,-0.07
2024-05-01T10:00:00Z,3,España,-0.06
2024-05-01T11:00:00Z,3,España,-1.0
2024-05-01T12:00:00Z,3,España,-1.26
2024-05-01T13:00:00Z,3,España,-1.29
2024-05-01T14:00:00Z,3,España,-1.29
2024-05-01T15:00:00Z,3,España,-0.13
2024-05-01T16:00:00Z,3,España,0.0
2024-05-01T17:00:00Z,3,España,0.44
2024-05-01T18:00:00Z,3,España,19.0
2024-05-01T19:00:00Z,3,España,35.0
2024-05-01T20:00:00Z,3,España,33.4
2024-05-01T21:00:00Z,3,España,23.71
2024-05-01T22:00:00Z,3,España,14.56
2024-05-01T23:00:00Z,3,España,10.94
2024-05-02T00:00:00Z,3,España,10.0
2024-05-02T01:00:00Z,3,España,7.8
2024-05-02T02:00:00Z,3,España,8.0
2024-05-02T03:00:00Z,3,España,10.94
2024-05-02T04:00:00Z,3,España,22.9
2024-05-02T05:00:00Z,3,España,35.01
2024-05-02T06:00:00Z,3,España,35.0
2024-05-02T07:00:00Z,3,España,10.94
2024-05-02T08:00:00Z,3,España,3.25
2024-05-02T09:00:00Z,3,España,2.49
2024-05-02T10:00:00Z,3,España,1.79
2024-05-02T11:00:00Z,3,España,1.83
2024-05-02T12:00:00Z,3,España,0.0
2024-05-02T13:00:00Z,3,España,0.44
2024-05-02T14:00:00Z,3,España,1.06
2024-05-02T15:00:00Z,3,España,0.44
2024-05-02T16:00:00Z,3,España,5.39
2024-05-02T17:00:00Z,3,España,17.6
2024-05-02T18:00:00Z,3,España,35.4
2024-05-02T19:00:00Z,3,España,59.14
2024-05-02T20:00:00Z,3,España,43.9
2024-05-02T21:00:00Z,3,España,35.64
2024-05-02T22:00:00Z,3,España,35.01
2024-05-02T23:00:00Z,3,España,35.01
2024-05-03T00:00:00Z,3,España,35.0
2024-05-03T01:00:00Z,3,España,35.0
2024-05-03T02:00:00Z,3,España,35.0
2024-05-03T03:00:00Z,3,España,34.43
2024-05-03T04:00:00Z,3,España,35.0
2024-05-03T05:00:00Z,3,España,41.0
2024-05-03T06:00:00Z,3,España,35.0
2024-05-03T07:00:00Z,3,España,28.9
2024-05-03T08:00:00Z,3,España,16.2
2024-05-03T09:00:00Z,3,España,4.99
2024-05-03T10:00:00Z,3,España,6.1
2024-05-03T11:00:00Z,3,España,5.0
2024-05-03T12:00:00Z,3,España,3.25
2024-05-03T13:00:00Z,3,España,2.51
2024-05-03T14:00:00Z,3,España,0.44
2024-05-03T15:00:00Z,3,España,3.25
2024-05-03T16:00:00Z,3,España,9.08
2024-05-03T17:00:00Z,3,España,27.94
2024-05-03T18:00:00Z,3,España,40.0
2024-05-03T19:00:00Z,3,España,66.52
2024-05-03T20:00:00Z,3,España,50.02
2024-05-03T21:00:00Z,3,España,42.0
2024-05-03T22:00:00Z,3,España,35.0
2024-05-03T23:00:00Z,3,España,33.11
2024-05-04T00:00:00Z,3,España,27.94
2024-05-04T01:00:00Z,3,España,18.9
2024-05-04T02:00:00Z,3,España,16.2
2024-05-04T03:00:00Z,3,España,18.9
2024-05-04T04:00:00Z,3,España,22.23
2024-05-04T05:00:00Z,3,España,26.22
2024-05-04T06:00:00Z,3,España,16.2
2024-05-04T07:00:00Z,3,España,2.1
2024-05-04T08:00:00Z,3,España,0.01
2024-05-04T09:00:00Z,3,España,0.0
2024-05-04T10:00:00Z,3,España,0.0
2024-05-04T11:00:00Z,3,España,0.0
2024-05-04T12:00:00Z,3,España,0.0
2024-05-04T13:00:00Z,3,España,0.0
2024-05-04T14:00:00Z,3,España,0.0
2024-05-04T15:00:00Z,3,España,0.0
2024-05-04T16:00:00Z,3,España,0.0
2024-05-04T17:00:00Z,3,España,3.25
2024-05-04T18:00:00Z,3,España,30.0
2024-05-04T19:00:00Z,3,España,35.01
2024-05-04T20:00:00Z,3,España,35.02
2024-05-04T21:00:00Z,3,España,35.01
2024-05-04T22:00:00Z,3,España,30.0
2024-05-04T23:00:00Z,3,España,26.87
2024-05-05T00:00:00Z,3,España,24.13
2024-05-05T01:00:00Z,3,España,22.62
2024-05-05T02:00:00Z,3,España,22.86
2024-05-05T03:00:00Z,3,España,24.81
2024-05-05T04:00:00Z,3,España,26.87
2024-05-05T05:00:00Z,3,España,25.63
2024-05-05T06:00:00Z,3,España,16.72
2024-05-05T07:00:00Z,3,España,3.25
2024-05-05T08:00:00Z,3,España,1.88
2024-05-05T09:00:00Z,3,España,0.44
2024-05-05T10:00:00Z,3,España,0.0
2024-05-05T11:00:00Z,3,España,-0.04
2024-05-05T12:00:00Z,3,España,-0.58
2024-05-05T13:00:00Z,3,España,-0.1
2024-05-05T14:00:00Z,3,España,0.0
2024-05-05T15:00:00Z,3,España,0.0
2024-05-05T16:00:00Z,3,España,3.25
2024-05-05T17:00:00Z,3,España,6.1
2024-05-05T18:00:00Z,3,España,29.9
2024-05-05T19:00:00Z,3,España,54.33
2024-05-05T20:00:00Z,3,España,51.61
2024-05-05T21:00:00Z,3,España,50.15
2024-05-05T22:00:00Z,3,España,63.58
2024-05-05T23:00:00Z,3,España,55.99
2024-05-06T00:00:00Z,3,España,51.91
2024-05-06T01:00:00Z,3,España,53.96
2024-05-06T02:00:00Z,3,España,51.08
2024-05-06T03:00:00Z,3,España,53.96
2024-05-06T04:00:00Z,3,España,57.1
2024-05-06T05:00:00Z,3,España,84.03
2024-05-06T06:00:00Z,3,España,86.89
