datetime_utc,geo_id,geo_name,value
2024-09-30T22:00:00Z,3,España,104.0
2024-09-30T23:00:00Z,3,España,97.68
2024-10-01T00:00:00Z,3,España,97.68
2024-10-01T01:00:00Z,3,España,94.86
2024-10-01T02:00:00Z,3,España,84.01
2024-10-01T03:00:00Z,3,España,80.35
2024-10-01T04:00:00Z,3,España,88.13
2024-10-01T05:00:00Z,3,España,117.04
2024-10-01T06:00:00Z,3,España,123.81
2024-10-01T07:00:00Z,3,España,100.0
2024-10-01T08:00:00Z,3,España,99.54
2024-10-01T09:00:00Z,3,España,79.49
2024-10-01T10:00:00Z,3,España,58.48
2024-10-01T11:00:00Z,3,España,55.41
2024-10-01T12:00:00Z,3,España,56.28
2024-10-01T13:00:00Z,3,España,57.98
2024-10-01T14:00:00Z,3,España,55.9
2024-10-01T15:00:00Z,3,España,76.14
2024-10-01T16:00:00Z,3,España,103.57
2024-10-01T17:00:00Z,3,España,143.44
2024-10-01T18:00:00Z,3,España,173.81
2024-10-01T19:00:00Z,3,España,165.98
2024-10-01T20:00:00Z,3,España,125.45
2024-10-01T21:00:00Z,3,España,110.6
2024-10-01T22:00:00Z,3,España,98.02
2024-10-01T23:00:00Z,3,España,99.0
2024-10-02T00:00:00Z,3,España,98.02
2024-10-02T01:00:00Z,3,España,88.66
2024-10-02T02:00:00Z,3,España,86.43
2024-10-02T03:00:00Z,3,España,81.59
2024-10-02T04:00:00Z,3,España,101.6
2024-10-02T05:00:00Z,3,España,119.48
2024-10-02T06:00:00Z,3,España,124.24
2024-10-02T07:00:00Z,3,España,109.25
2024-10-02T08:00:00Z,3,España,90.22
2024-10-02T09:00:00Z,3,España,88.66
2024-10-02T10:00:00Z,3,España,87.26
2024-10-02T11:00:00Z,3,España,78.38
2024-10-02T12:00:00Z,3,España,65.0
2024-10-02T13:00:00Z,3,España,65.0
2024-10-02T14:00:00Z,3,España,71.5
2024-10-02T15:00:00Z,3,España,79.44
2024-10-02T16:00:00Z,3,España,101.84
2024-10-02T17:00:00Z,3,España,116.86
2024-10-02T18:00:00Z,3,España,117.25
2024-10-02T19:00:00Z,3,España,100.0
2024-10-02T20:00:00Z,3,España,93.55
2024-10-02T21:00:00Z,3,España,85.0
2024-10-02T22:00:00Z,3,España,59.36
2024-10-02T23:00:00Z,3,España,40.0
2024-10-03T00:00:00Z,3,España,40.0
2024-10-03T01:00:00Z,3,España,17.8
2024-10-03T02:00:00Z,3,España,8.0
2024-10-03T03:00:00Z,3,España,32.57
2024-10-03T04:00:00Z,3,España,57.17
2024-10-03T05:00:00Z,3,España,77.63
2024-10-03T06:00:00Z,3,España,86.74
2024-10-03T07:00:00Z,3,España,74.61
2024-10-03T08:00:00Z,3,España,50.1
2024-10-03T09:00:00Z,3,España,45.0
2024-10-03T10:00:00Z,3,España,40.0
2024-10-03T11:00:00Z,3,España,31.67
2024-10-03T12:00:00Z,3,España,24.47
2024-10-03T13:00:00Z,3,España,15.1
2024-10-03T14:00:00Z,3,España,14.0
2024-10-03T15:00:00Z,3,España,47.88
2024-10-03T16:00:00Z,3,España,74.61
2024-10-03T17:00:00Z,3,España,109.52
2024-10-03T18:00:00Z,3,España,125.0
2024-10-03T19:00:00Z,3,España,126.98
2024-10-03T20:00:00Z,3,España,99.99
2024-10-03T21:00:00Z,3,España,91.88
2024-10-03T22:00:00Z,3,España,99.0
2024-10-03T23:00:00Z,3,España,100.2
2024-10-04T00:00:00Z,3,España,98.02
2024-10-04T01:00:00Z,3,España,94.8
2024-10-04T02:00:00Z,3,España,102.68
2024-10-04T03:00:00Z,3,España,99.54
2024-10-04T04:00:00Z,3,España,103.0
2024-10-04T05:00:00Z,3,España,127.79
2024-10-04T06:00:00Z,3,España,141.37
2024-10-04T07:00:00Z,3,España,116.57
2024-10-04T08:00:00Z,3,España,100.11
2024-10-04T09:00:00Z,3,España,76.39
2024-10-04T10:00:00Z,3,España,60.2
2024-10-04T11:00:00Z,3,España,59.3
2024-10-04T12:00:00Z,3,España,50.0
2024-10-04T13:00:00Z,3,España,49.1
2024-10-04T14:00:00Z,3,España,57.88
2024-10-04T15:00:00Z,3,España,77.42
2024-10-04T16:00:00Z,3,España,100.2
2024-10-04T17:00:00Z,3,España,137.24
2024-10-04T18:00:00Z,3,España,146.03
2024-10-04T19:00:00Z,3,España,146.41
2024-10-04T20:00:00Z,3,España,117.17
2024-10-04T21:00:00Z,3,España,115.0
2024-10-04T22:00:00Z,3,España,93.1
2024-10-04T23:00:00Z,3,España,85.98
2024-10-05T00:00:00Z,3,España,85.5
2024-10-05T01:00:00Z,3,España,85.5
2024-10-05T02:00:00Z,3,España,82.47
2024-10-05T03:00:00Z,3,España,79.82
2024-10-05T04:00:00Z,3,España,86.2
2024-10-05T05:00:00Z,3,España,100.4
2024-10-05T06:00:00Z,3,España,109.38
2024-10-05T07:00:00Z,3,España,89.02
2024-10-05T08:00:00Z,3,España,57.0
2024-10-05T09:00:00Z,3,España,39.99
2024-10-05T10:00:00Z,3,España,2.0
2024-10-05T11:00:00Z,3,España,0.01
2024-10-05T12:00:00Z,3,España,0.0
2024-10-05T13:00:00Z,3,España,0.0
2024-10-05T14:00:00Z,3,España,0.0
2024-10-05T15:00:00Z,3,España,0.44
2024-10-05T16:00:00Z,3,España,45.0
2024-10-05T17:00:00Z,3,España,85.23
2024-10-05T18:00:00Z,3,España,95.18
2024-10-05T19:00:00Z,3,España,82.47
2024-10-05T20:00:00Z,3,España,77.8
2024-10-05T21:00:00Z,3,España,67.0
2024-10-05T22:00:00Z,3,España,47.4
2024-10-05T23:00:00Z,3,España,30.83
2024-10-06T00:00:00Z,3,España,25.0
2024-10-06T01:00:00Z,3,España,10.39
2024-10-06T02:00:00Z,3,España,5.0
2024-10-06T03:00:00Z,3,España,4.69
2024-10-06T04:00:00Z,3,España,10.39
2024-10-06T05:00:00Z,3,España,10.39
2024-10-06T06:00:00Z,3,España,10.39
2024-10-06T07:00:00Z,3,España,10.39
2024-10-06T08:00:00Z,3,España,3.32
2024-10-06T09:00:00Z,3,España,0.01
2024-10-06T10:00:00Z,3,España,0.0
2024-10-06T11:00:00Z,3,España,-0.01
2024-10-06T12:00:00Z,3,España,-0.01
2024-10-06T13:00:00Z,3,España,-0.01
2024-10-06T14:00:00Z,3,España,0.0
2024-10-06T15:00:00Z,3,España,0.44
2024-10-06T16:00:00Z,3,España,17.76
2024-10-06T17:00:00Z,3,España,59.03
2024-10-06T18:00:00Z,3,España,78.05
2024-10-06T19:00:00Z,3,España,85.23
2024-10-06T20:00:00Z,3,España,63.5
2024-10-06T21:00:00Z,3,España,54.9
2024-10-06T22:00:00Z,3,España,65.08
2024-10-06T23:00:00Z,3,España,46.34
2024-10-07T00:00:00Z,3,España,40.0
2024-10-07T01:00:00Z,3,España,30.1
2024-10-07T02:00:00Z,3,España,29.97
2024-10-07T03:00:00Z,3,España,30.1
2024-10-07T04:00:00Z,3,España,52.02
2024-10-07T05:00:00Z,3,España,84.5
2024-10-07T06:00:00Z,3,España,108.32
2024-10-07T07:00:00Z,3,España,91.75
2024-10-07T08:00:00Z,3,España,65.98
2024-10-07T09:00:00Z,3,España,56.01
2024-10-07T10:00:00Z,3,España,44.71
2024-10-07T11:00:00Z,3,España,30.1
2024-10-07T12:00:00Z,3,España,27.08
2024-10-07T13:00:00Z,3,España,26.83
2024-10-07T14:00:00Z,3,España,30.25
2024-10-07T15:00:00Z,3,España,50.24
2024-10-07T16:00:00Z,3,España,68.0
2024-10-07T17:00:00Z,3,España,73.61
2024-10-07T18:00:00Z,3,España,85.01
2024-10-07T19:00:00Z,3,España,67.73
2024-10-07T20:00:00Z,3,España,65.8
2024-10-07T21:00:00Z,3,España,61.39
2024-10-07T22:00:00Z,3,España,33.1
2024-10-07T23:00:00Z,3,España,24.35
2024-10-08T00:00:00Z,3,España,19.57
2024-10-08T01:00:00Z,3,España,7.0
