datetime_utc,geo_id,geo_name,value
2024-06-30T22:00:00Z,3,España,73.37
2024-06-30T23:00:00Z,3,España,67.3
2024-07-01T00:00:00Z,3,España,60.0
2024-07-01T01:00:00Z,3,España,66.54
2024-07-01T02:00:00Z,3,España,50.2
2024-07-01T03:00:00Z,3,España,51.9
2024-07-01T04:00:00Z,3,España,59.26
2024-07-01T05:00:00Z,3,España,87.57
2024-07-01T06:00:00Z,3,España,71.18
2024-07-01T07:00:00Z,3,España,50.03
2024-07-01T08:00:00Z,3,España,44.52
2024-07-01T09:00:00Z,3,España,35.01
2024-07-01T10:00:00Z,3,España,35.01
2024-07-01T11:00:00Z,3,España,35.0
2024-07-01T12:00:00Z,3,España,21.17
2024-07-01T13:00:00Z,3,España,15.02
2024-07-01T14:00:00Z,3,España,10.15
2024-07-01T15:00:00Z,3,España,21.17
2024-07-01T16:00:00Z,3,España,35.02
2024-07-01T17:00:00Z,3,España,49.28
2024-07-01T18:00:00Z,3,España,71.18
2024-07-01T19:00:00Z,3,España,80.79
2024-07-01T20:00:00Z,3,España,99.26
2024-07-01T21:00:00Z,3,España,87.46
2024-07-01T22:00:00Z,3,España,65.53
2024-07-01T23:00:00Z,3,España,49.9
2024-07-02T00:00:00Z,3,España,39.69
2024-07-02T01:00:00Z,3,España,38.01
2024-07-02T02:00:00Z,3,España,37.75
2024-07-02T03:00:00Z,3,España,41.07
2024-07-02T04:00:00Z,3,España,55.0
2024-07-02T05:00:00Z,3,España,81.82
2024-07-02T06:00:00Z,3,España,61.66
2024-07-02T07:00:00Z,3,España,45.0
2024-07-02T08:00:00Z,3,España,35.0
2024-07-02T09:00:00Z,3,España,30.9
2024-07-02T10:00:00Z,3,España,26.79
2024-07-02T11:00:00Z,3,España,24.99
2024-07-02T12:00:00Z,3,España,17.95
2024-07-02T13:00:00Z,3,España,4.0
2024-07-02T14:00:00Z,3,España,4.0
2024-07-02T15:00:00Z,3,España,10.96
2024-07-02T16:00:00Z,3,España,35.0
2024-07-02T17:00:00Z,3,España,37.75
2024-07-02T18:00:00Z,3,España,74.64
2024-07-02T19:00:00Z,3,España,110.41
2024-07-02T20:00:00Z,3,España,109.45
2024-07-02T21:00:00Z,3,España,89.99
2024-07-02T22:00:00Z,3,España,94.22
2024-07-02T23:00:00Z,3,España,83.79
2024-07-03T00:00:00Z,3,España,80.0
2024-07-03T01:00:00Z,3,España,72.0
2024-07-03T02:00:00Z,3,España,70.8
2024-07-03T03:00:00Z,3,España,65.65
2024-07-03T04:00:00Z,3,España,85.0
2024-07-03T05:00:00Z,3,España,99.77
2024-07-03T06:00:00Z,3,España,95.75
2024-07-03T07:00:00Z,3,España,76.0
2024-07-03T08:00:00Z,3,España,54.08
2024-07-03T09:00:00Z,3,España,40.25
2024-07-03T10:00:00Z,3,España,35.0
2024-07-03T11:00:00Z,3,España,21.34
2024-07-03T12:00:00Z,3,España,14.0
2024-07-03T13:00:00Z,3,España,8.68
2024-07-03T14:00:00Z,3,España,3.6
2024-07-03T15:00:00Z,3,España,12.17
2024-07-03T16:00:00Z,3,España,34.27
2024-07-03T17:00:00Z,3,España,35.02
2024-07-03T18:00:00Z,3,España,89.9
2024-07-03T19:00:00Z,3,España,107.51
2024-07-03T20:00:00Z,3,España,106.49
2024-07-03T21:00:00Z,3,España,95.66
2024-07-03T22:00:00Z,3,España,94.94
2024-07-03T23:00:00Z,3,España,80.0
2024-07-04T00:00:00Z,3,España,72.5
2024-07-04T01:00:00Z,3,España,83.54
2024-07-04T02:00:00Z,3,España,80.0
2024-07-04T03:00:00Z,3,España,86.27
2024-07-04T04:00:00Z,3,España,96.04
2024-07-04T05:00:00Z,3,España,99.88
2024-07-04T06:00:00Z,3,España,83.82
2024-07-04T07:00:00Z,3,España,40.0
2024-07-04T08:00:00Z,3,España,4.83
2024-07-04T09:00:00Z,3,España,0.0
2024-07-04T10:00:00Z,3,España,0.0
2024-07-04T11:00:00Z,3,España,0.0
2024-07-04T12:00:00Z,3,España,0.0
2024-07-04T13:00:00Z,3,España,-0.82
2024-07-04T14:00:00Z,3,España,-0.82
2024-07-04T15:00:00Z,3,España,0.0
2024-07-04T16:00:00Z,3,España,6.77
2024-07-04T17:00:00Z,3,España,42.38
2024-07-04T18:00:00Z,3,España,86.9
2024-07-04T19:00:00Z,3,España,99.64
2024-07-04T20:00:00Z,3,España,98.5
2024-07-04T21:00:00Z,3,España,90.0
2024-07-04T22:00:00Z,3,España,81.66
2024-07-04T23:00:00Z,3,España,81.66
2024-07-05T00:00:00Z,3,España,81.42
2024-07-05T01:00:00Z,3,España,87.75
2024-07-05T02:00:00Z,3,España,88.2
2024-07-05T03:00:00Z,3,España,90.01
